name,set_name
Dragonair,"Unified Minds"
Dragonair,"Silver Tempest"
"Dragonair δ","Dragon Frontiers"
"Dragonair δ","Delta Species"
"Dragonair δ","Delta Species"
Dragonite,Fossil
Dragonite,"Dragon Vault"
Dragonite,"Wizards Black Star Promos"
Dragonite,"Legends Awakened"
Dragonite,"HS—Triumphant"
Dragonite,"Expedition Base Set"
Dragonite,Fossil
Dragonite,"Expedition Base Set"
Dragonite,"Roaring Skies"
Dragonite,"Roaring Skies"
Dragonite,"Plasma Freeze"
Dragonite,"Sun & Moon"
Dragonite,"Team Up"
Dragonite,"Unified Minds"
Dragonite,"Silver Tempest"
"Dragonite FB","Supreme Victors"
"Dragonite V","Evolving Skies"
"Dragonite V","Evolving Skies"
"Dragonite V","SWSH Black Star Promos"
"Dragonite V","Pokémon GO"
"Dragonite V","Pokémon GO"
"Dragonite V","SWSH Black Star Promos"
"Dragonite VSTAR","Pokémon GO"
"Dragonite VSTAR","Pokémon GO"
"Dragonite VSTAR","SWSH Black Star Promos"
"Dragonite ex",Dragon
"Dragonite ex δ","Dragon Frontiers"
"Dragonite δ","Delta Species"
Dragonite-EX,Evolutions
Dragonite-EX,"Furious Fists"
Dragonite-EX,Evolutions
Dragonite-EX,"Furious Fists"
Dragonite-GX,"Dragon Majesty"
Dragonite-GX,"Dragon Majesty"
Dragonite-GX,"SM Black Star Promos"
Dragonite-GX,"Unified Minds"
Dragonite-GX,"Unified Minds"
Dragonite-GX,"Unified Minds"
Drakloak,"Rebel Clash"
Drakloak,"Shiny Vault"
Drakloak,"Fusion Strike"
Drakloak,"Silver Tempest"
Drampa,"SM Black Star Promos"
Drampa,"Dragon Majesty"
Drampa,"Guardians Rising"
Drampa,"Ultra Prism"
Drampa,"Sword & Shield"
Drampa,"Cosmic Eclipse"
Drampa,"Battle Styles"
Drampa,"Evolving Skies"
Drampa,"McDonald's Collection 2022"
"Drampa V","Brilliant Stars"
Drampa-GX,"Shiny Vault"
Drampa-GX,"Guardians Rising"
Drampa-GX,"Guardians Rising"
Drampa-GX,"Guardians Rising"
Drapion,"HS—Triumphant"
Drapion,"Diamond & Pearl"
Drapion,Stormfront
Drapion,"Ultra Prism"
Drapion,BREAKpoint
Drapion,"Furious Fists"
Drapion,"Sword & Shield"
Drapion,"Unified Minds"
"Drapion E4","Rising Rivals"
"Drapion LV.X",Platinum
"Drapion V","Vivid Voltage"
"Drapion V","Vivid Voltage"
"Drapion V","Lost Origin"
"Drapion V","Lost Origin"
"Drapion VSTAR","Lost Origin"
"Drapion VSTAR","Lost Origin"
Dratini,"Dragon Vault"
Dratini,"Dragon Vault"
Dratini,Base
Dratini,Dragon
Dratini,"Dragon Majesty"
Dratini,"Dragon Majesty"
Dratini,"Base Set 2"
Dratini,"Roaring Skies"
Dratini,"Team Rocket Returns"
Dratini,"Team Rocket Returns"
Dratini,"Team Rocket"
Dratini,"Neo Destiny"
Dratini,"HS—Triumphant"
Dratini,"Legendary Collection"
Dratini,"Plasma Freeze"
Dratini,"Legends Awakened"
Dratini,"Sun & Moon"
Dratini,"Team Up"
Dratini,"Team Up"
Dratini,"Expedition Base Set"
Dratini,"Unified Minds"
Dratini,"Unified Minds"
Dratini,"McDonald's Collection 2018"
Dratini,"Silver Tempest"
"Dratini δ","Dragon Frontiers"
"Dratini δ","Delta Species"
"Dratini δ","Delta Species"
Drednaw,"Vivid Voltage"
Drednaw,"SWSH Black Star Promos"
Drednaw,"Sword & Shield"
Drednaw,"Shining Fates"
Drednaw,"Shiny Vault"
Drednaw,"Fusion Strike"
"Drednaw V","Champion's Path"
"Drednaw V","Champion's Path"
"Drednaw VMAX","Champion's Path"
"Drednaw VMAX","Champion's Path"
Dreepy,"Rebel Clash"
Dreepy,"Shiny Vault"
Dreepy,"Fusion Strike"
Dreepy,"Silver Tempest"
Drifblim,"HS—Undaunted"
Drifblim,"Diamond & Pearl"
Drifblim,Stormfront
Drifblim,"Plasma Blast"
Drifblim,"DP Black Star Promos"
Drifblim,"Steam Siege"
Drifblim,"Dragons Exalted"
Drifblim,"Ultra Prism"
Drifblim,"Legends Awakened"
Drifblim,"Supreme Victors"
Drifblim,"BW Black Star Promos"
Drifblim,"Unified Minds"
Drifblim,"Astral Radiance"
"Drifblim FB","Supreme Victors"
Drifloon,"POP Series 6"
Drifloon,"Plasma Blast"
Drifloon,"Steam Siege"
Drifloon,"Diamond & Pearl"
Drifloon,"HS—Undaunted"
Drifloon,"Dragons Exalted"
Drifloon,"Dragons Exalted"
Drifloon,"Ultra Prism"
Drifloon,"Majestic Dawn"
Drifloon,Stormfront
Drifloon,"Unified Minds"
Drifloon,"Legends Awakened"
Drifloon,"Supreme Victors"
Drifloon,Stormfront
Drifloon,"Astral Radiance"
Drilbur,"McDonald's Collection 2012"
Drilbur,"Dark Explorers"
Drilbur,"Emerging Powers"
Drilbur,"Emerging Powers"
Drilbur,"Primal Clash"
Drilbur,"Vivid Voltage"
Drilbur,"Cosmic Eclipse"
Drilbur,"Unified Minds"
Drilbur,"Fusion Strike"
Drizzile,"Sword & Shield"
Drizzile,"Sword & Shield"
Drizzile,"Shiny Vault"
Drizzile,"Chilling Reign"
Drowzee,"FireRed & LeafGreen"
Drowzee,"Furious Fists"
Drowzee,Base
Drowzee,Evolutions
Drowzee,"Team Rocket Returns"
Drowzee,"HeartGold & SoulSilver"
Drowzee,BREAKpoint
Drowzee,"Team Rocket"
Drowzee,"Sun & Moon"
Drowzee,"Delta Species"
Drowzee,"Great Encounters"
Drowzee,"Base Set 2"
Drowzee,"Legendary Collection"
Drowzee,"Unbroken Bonds"
Drowzee,Aquapolis
Drowzee,"Evolving Skies"
Drowzee,"Silver Tempest"
Druddigon,"Dragon Vault"
Druddigon,"Dragon Majesty"
Druddigon,Flashfire
Druddigon,"Plasma Blast"
Druddigon,"Steam Siege"
Druddigon,"BW Black Star Promos"
Druddigon,"Noble Victories"
Druddigon,"Plasma Storm"
Druddigon,"Legendary Treasures"
Druddigon,"Unified Minds"
Druddigon,"Brilliant Stars"
Druddigon,"Silver Tempest Trainer Gallery"
Dubwool,"Sword & Shield"
Dubwool,"Shiny Vault"
Dubwool,"Fusion Strike"
"Dubwool V","SWSH Black Star Promos"
"Dubwool V","Rebel Clash"
"Dubwool V","Rebel Clash"
"Dubwool V","Shiny Vault"
Ducklett,"Plasma Blast"
Ducklett,"BW Black Star Promos"
Ducklett,"Emerging Powers"
Ducklett,"Black & White"
Ducklett,"Boundaries Crossed"
Ducklett,"Dark Explorers"
Ducklett,BREAKpoint
Ducklett,"Cosmic Eclipse"
Ducklett,"Darkness Ablaze"
Ducklett,"Shiny Vault"
Ducklett,"Lost Origin"
Dugtrio,"Crystal Guardians"
Dugtrio,"HS—Triumphant"
Dugtrio,"Expedition Base Set"
Dugtrio,Base
Dugtrio,"Secret Wonders"
Dugtrio,"Base Set 2"
Dugtrio,Platinum
Dugtrio,"FireRed & LeafGreen"
Dugtrio,Generations
Dugtrio,"Expedition Base Set"
Dugtrio,XY
Dugtrio,Evolutions
Dugtrio,Skyridge
Dugtrio,"Darkness Ablaze"
Dugtrio,"Sword & Shield"
Dugtrio,"Unbroken Bonds"
Dugtrio,"Chilling Reign"
Dunsparce,"Legend Maker"
Dunsparce,"HS—Unleashed"
Dunsparce,"HeartGold & SoulSilver"
Dunsparce,"Mysterious Treasures"
Dunsparce,"Neo Discovery"
Dunsparce,Sandstorm
Dunsparce,"Roaring Skies"
Dunsparce,Platinum
Dunsparce,Skyridge
Dunsparce,BREAKpoint
Dunsparce,XY
Dunsparce,"Boundaries Crossed"
Dunsparce,"Celestial Storm"
Dunsparce,"Darkness Ablaze"
Dunsparce,"Fusion Strike"
Duosion,"Fates Collide"
Duosion,"Plasma Blast"
Duosion,"Noble Victories"
Duosion,"Black & White"
Duosion,"Legendary Treasures"
Duosion,"Silver Tempest"
Duraludon,"SWSH Black Star Promos"
Duraludon,"SWSH Black Star Promos"
Duraludon,"Vivid Voltage"
Duraludon,"Rebel Clash"
Duraludon,"Shiny Vault"
"Duraludon V","Champion's Path"
"Duraludon V","Evolving Skies"
"Duraludon V","Evolving Skies"
"Duraludon V","Evolving Skies"
"Duraludon VMAX","Evolving Skies"
"Duraludon VMAX","Evolving Skies"
"Duraludon VMAX","Evolving Skies"
"Duraludon VMAX","Silver Tempest Trainer Gallery"
"Duraludon VMAX","Silver Tempest Trainer Gallery"
Durant,"Sword & Shield"
Durant,BREAKpoint
Durant,Flashfire
Durant,"Dragons Exalted"
Durant,"Noble Victories"
Durant,"Plasma Storm"
Durant,"Plasma Storm"
Durant,"Rebel Clash"
Durant,"Lost Thunder"
Durant,"Battle Styles"
Durant,"Fusion Strike"
Durant,"Silver Tempest"
Dusclops,Deoxys
Dusclops,Sandstorm
Dusclops,"Crystal Guardians"
Dusclops,"Power Keepers"
Dusclops,Flashfire
Dusclops,Stormfront
Dusclops,Stormfront
Dusclops,"Diamond & Pearl"
Dusclops,"Burning Shadows"
Dusclops,"Boundaries Crossed"
Dusclops,"Vivid Voltage"
Dusclops,"Cosmic Eclipse"
Dusclops,"Brilliant Stars"
"Dusclops ex",Emerald
"Dusk Mane Necrozma","SM Black Star Promos"
"Dusk Mane Necrozma","SM Black Star Promos"
"Dusk Mane Necrozma-GX","Ultra Prism"
"Dusk Mane Necrozma-GX","SM Black Star Promos"
"Dusk Mane Necrozma-GX","Ultra Prism"
"Dusk Mane Necrozma-GX","Ultra Prism"
Dusknoir,"Diamond & Pearl"
Dusknoir,Stormfront
Dusknoir,Stormfront
Dusknoir,"DP Black Star Promos"
Dusknoir,Flashfire
Dusknoir,"Burning Shadows"
Dusknoir,"Boundaries Crossed"
Dusknoir,"Vivid Voltage"
Dusknoir,"Cosmic Eclipse"
Dusknoir,"Plasma Blast"
Dusknoir,"Brilliant Stars"
Dusknoir,"Brilliant Stars Trainer Gallery"
"Dusknoir FB","Supreme Victors"
"Dusknoir LV.X",Stormfront
Duskull,Flashfire
Duskull,Emerald
Duskull,"Crystal Guardians"
Duskull,"Burning Shadows"
Duskull,"Power Keepers"
Duskull,Deoxys
Duskull,"Boundaries Crossed"
Duskull,Stormfront
Duskull,Stormfront
Duskull,Sandstorm
Duskull,Sandstorm
Duskull,"Vivid Voltage"
Duskull,"Diamond & Pearl"
Duskull,"Secret Wonders"
Duskull,"Cosmic Eclipse"
Duskull,Stormfront
Duskull,"Brilliant Stars"
Dustox,"Roaring Skies"
Dustox,"Roaring Skies"
Dustox,"Ruby & Sapphire"
Dustox,Platinum
Dustox,"Diamond & Pearl"
Dustox,"Lost Thunder"
Dustox,"Dragons Exalted"
Dustox,"Lost Origin"
"Dustox ex","Legend Maker"
Dwebble,"Dark Explorers"
Dwebble,"Legendary Treasures"
Dwebble,"Noble Victories"
Dwebble,"Unified Minds"
Dwebble,"McDonald's Collection 2012"
Dwebble,"Boundaries Crossed"
Dwebble,"Evolving Skies"
Eelektrik,"Plasma Blast"
Eelektrik,"Noble Victories"
Eelektrik,"Burning Shadows"
Eelektrik,"Dark Explorers"
Eelektrik,"Primal Clash"
Eelektrik,"Vivid Voltage"
Eelektrik,"Primal Clash"
Eelektrik,"Unified Minds"
Eelektrik,"Fusion Strike"
Eelektrik,"Lost Origin"
Eelektross,"Plasma Blast"
Eelektross,"Noble Victories"
Eelektross,"Burning Shadows"
Eelektross,"Dark Explorers"
Eelektross,"Primal Clash"
Eelektross,"Vivid Voltage"
Eelektross,"Unified Minds"
Eelektross,"Fusion Strike"
Eelektross,"Lost Origin"
Eevee,"McDonald's Collection 2019"
Eevee,"Wizards Black Star Promos"
Eevee,"POP Series 3"
Eevee,"McDonald's Collection 2016"
Eevee,"Hidden Fates"
Eevee,"Neo Discovery"
Eevee,"Hidden Fates"
Eevee,"Shiny Vault"
Eevee,"HS—Undaunted"
Eevee,"SWSH Black Star Promos"
Eevee,"HS—Undaunted"
Eevee,"Call of Legends"
Eevee,"Unseen Forces"
Eevee,Jungle
Eevee,"Team Rocket"
Eevee,"Ancient Origins"
Eevee,"Rising Rivals"
Eevee,"Majestic Dawn"
Eevee,"Majestic Dawn"
Eevee,Sandstorm
Eevee,"Delta Species"
Eevee,"Legendary Collection"
Eevee,"Plasma Freeze"
Eevee,Skyridge
Eevee,"Plasma Freeze"
Eevee,"Dark Explorers"
Eevee,"Dark Explorers"
Eevee,"Furious Fists"
Eevee,Aquapolis
Eevee,"Sun & Moon"
Eevee,"Sun & Moon"
Eevee,"BW Black Star Promos"
Eevee,"BW Black Star Promos"
Eevee,"Ultra Prism"
Eevee,"Ultra Prism"
Eevee,"Legendary Treasures"
Eevee,"Vivid Voltage"
Eevee,"Lost Thunder"
Eevee,"Cosmic Eclipse"
Eevee,"Cosmic Eclipse"
Eevee,"SM Black Star Promos"
Eevee,"SM Black Star Promos"
Eevee,"Shining Fates"
Eevee,"SWSH Black Star Promos"
Eevee,"SWSH Black Star Promos"
Eevee,"Evolving Skies"
Eevee,"SWSH Black Star Promos"
Eevee,"McDonald's Collection 2018"
Eevee,"Fusion Strike"
Eevee,"SWSH Black Star Promos"
Eevee,"Brilliant Stars Trainer Gallery"
Eevee,"SWSH Black Star Promos"
Eevee,"Astral Radiance"
Eevee,"Pokémon GO"
Eevee,"SWSH Black Star Promos"
"Eevee & Snorlax-GX","Team Up"
"Eevee & Snorlax-GX","Team Up"
"Eevee & Snorlax-GX","SM Black Star Promos"
"Eevee & Snorlax-GX","Team Up"
"Eevee V","SWSH Black Star Promos"
"Eevee VMAX","SWSH Black Star Promos"
"Eevee on the Ball","Pokémon Futsal Collection"
"Eevee δ","Delta Species"
Eevee-GX,"SM Black Star Promos"
Eevee-GX,"SM Black Star Promos"
Eevee-GX,"SM Black Star Promos"
Eevee-GX,"SM Black Star Promos"
Eevee-GX,"SM Black Star Promos"
Eiscue,"Rebel Clash"
Eiscue,"Shiny Vault"
Eiscue,"Evolving Skies"
Eiscue,"SWSH Black Star Promos"
Eiscue,"Brilliant Stars"
"Eiscue V","Rebel Clash"
Ekans,"Hidden Fates"
Ekans,"Hidden Fates"
Ekans,"Champion's Path"
Ekans,Fossil
Ekans,"Shining Legends"
Ekans,XY
Ekans,"Team Rocket Returns"
Ekans,"Team Rocket"
Ekans,"Unbroken Bonds"
Ekans,Sandstorm
Ekans,"Great Encounters"
Ekans,"Expedition Base Set"
"Ekans δ","Dragon Frontiers"
Eldegoss,"Sword & Shield"
Eldegoss,"SWSH Black Star Promos"
Eldegoss,"Shiny Vault"
Eldegoss,"Shining Fates"
Eldegoss,"Evolving Skies"
Eldegoss,"Fusion Strike"
"Eldegoss V","Champion's Path"
"Eldegoss V","Rebel Clash"
"Eldegoss V","Rebel Clash"
"Eldegoss V","SWSH Black Star Promos"
Electabuzz,"Wizards Black Star Promos"
Electabuzz,Base
Electabuzz,"Unseen Forces"
Electabuzz,"Base Set 2"
Electabuzz,"HS—Triumphant"
Electabuzz,"Neo Genesis"
Electabuzz,"Furious Fists"
Electabuzz,Sandstorm
Electabuzz,"Ultra Prism"
Electabuzz,"Burning Shadows"
Electabuzz,Evolutions
Electabuzz,"Wizards Black Star Promos"
Electabuzz,BREAKpoint
Electabuzz,"Boundaries Crossed"
Electabuzz,"Rebel Clash"
Electabuzz,"Lost Thunder"
Electabuzz,"Diamond & Pearl"
Electabuzz,"Secret Wonders"
Electabuzz,"Expedition Base Set"
Electabuzz,Platinum
Electabuzz,"Battle Styles"
Electabuzz,"Best of Game"
Electabuzz,"Brilliant Stars"
"Electabuzz ex","Ruby & Sapphire"
"Electabuzz δ","Dragon Frontiers"
Electivire,"Diamond & Pearl"
Electivire,"HS—Triumphant"
Electivire,"Secret Wonders"
Electivire,"Furious Fists"
Electivire,"Ultra Prism"
Electivire,"Burning Shadows"
Electivire,BREAKpoint
Electivire,"Boundaries Crossed"
Electivire,"Rebel Clash"
Electivire,"Lost Thunder"
Electivire,"Battle Styles"
Electivire,"Brilliant Stars"
"Electivire FB","Supreme Victors"
"Electivire FB LV.X","Supreme Victors"
"Electivire LV.X","Mysterious Treasures"
Electrike,"Roaring Skies"
Electrike,"Dragons Exalted"
Electrike,"Dragons Exalted"
Electrike,"Ruby & Sapphire"
Electrike,Emerald
Electrike,Emerald
Electrike,"Celestial Storm"
Electrike,"Vivid Voltage"
Electrike,"Crystal Guardians"
Electrike,"Primal Clash"
Electrike,"Primal Clash"
Electrike,Deoxys
Electrike,Deoxys
Electrike,Arceus
Electrike,Arceus
Electrike,"Ruby & Sapphire"
Electrike,"Darkness Ablaze"
Electrike,"Ruby & Sapphire"
Electrike,"Holon Phantoms"
Electrike,"Majestic Dawn"
Electrike,Platinum
Electrike,"Mysterious Treasures"
Electrike,"McDonald's Collection 2015"
Electrike,"EX Trainer Kit Latios"
Electrike,"EX Trainer Kit 2 Plusle"
Electrike,"Lost Origin"
Electrode,Aquapolis
Electrode,Jungle
Electrode,"Hidden Legends"
Electrode,"Hidden Fates"
Electrode,Base
Electrode,"Secret Wonders"
Electrode,"Base Set 2"
Electrode,"Legendary Collection"
Electrode,Jungle
Electrode,"Roaring Skies"
Electrode,Emerald
Electrode,"Legend Maker"
Electrode,"HS—Triumphant"
Electrode,"Plasma Freeze"
Electrode,Aquapolis
Electrode,"Team Up"
Electrode,"Shining Legends"
Electrode,Stormfront
Electrode,Stormfront
Electrode,XY
Electrode,Evolutions
Electrode,"Vivid Voltage"
Electrode,"Boundaries Crossed"
Electrode,"Rebel Clash"
Electrode,Skyridge
Electrode,"BW Black Star Promos"
Electrode,"HS—Triumphant"
Electrode,"Chilling Reign"
Electrode,"Fusion Strike"
"Electrode G","Rising Rivals"
"Electrode ex","FireRed & LeafGreen"
Electrode-GX,"Celestial Storm"
Electrode-GX,"Shiny Vault"
Electrode-GX,"Celestial Storm"
Electrode-GX,"Celestial Storm"
Elekid,"HS—Triumphant"
Elekid,"Unseen Forces"
Elekid,"Neo Genesis"
Elekid,Aquapolis
Elekid,Sandstorm
Elekid,"Diamond & Pearl"
"Elekid δ","Dragon Frontiers"
Elgyem,"Next Destinies"
Elgyem,"Noble Victories"
Elgyem,"Noble Victories"
Elgyem,"BW Black Star Promos"
Elgyem,"Plasma Storm"
Elgyem,"Plasma Storm"
Elgyem,BREAKthrough
Elgyem,"Unified Minds"
Elgyem,"Silver Tempest"
Emboar,"Black & White"
Emboar,"Black & White"
Emboar,"Legendary Treasures"
Emboar,"Boundaries Crossed"
Emboar,"Cosmic Eclipse"
Emboar,"BW Black Star Promos"
Emboar,"Next Destinies"
Emboar,"Battle Styles"
Emboar-EX,BREAKpoint
Emolga,"McDonald's Collection 2012"
Emolga,"Emerging Powers"
Emolga,"Noble Victories"
Emolga,"Crimson Invasion"
Emolga,"Dragons Exalted"
Emolga,"Next Destinies"
Emolga,"Team Up"
Emolga,"Legendary Treasures"
Emolga,"Legendary Treasures"
Emolga,"Evolving Skies"
Emolga,"Silver Tempest"
Emolga-EX,XY
Emolga-EX,XY
Empoleon,"Diamond & Pearl"
Empoleon,Stormfront
Empoleon,"Majestic Dawn"
Empoleon,Platinum
Empoleon,"Legendary Treasures"
Empoleon,"Ultra Prism"
Empoleon,"Dark Explorers"
Empoleon,BREAKthrough
Empoleon,"Cosmic Eclipse"
Empoleon,"BW Black Star Promos"
Empoleon,"Forbidden Light"
Empoleon,"Plasma Freeze"
Empoleon,"Brilliant Stars"
"Empoleon FB","Supreme Victors"
"Empoleon LV.X","DP Black Star Promos"
"Empoleon LV.X","Diamond & Pearl"
"Empoleon V","Battle Styles"
"Empoleon V","Battle Styles"
"Empoleon V","Battle Styles"
"Empoleon V","SWSH Black Star Promos"
"Enamorus V","Lost Origin"
"Enamorus V","Lost Origin"
"Enamorus V","Lost Origin Trainer Gallery"
Entei,"Secret Wonders"
Entei,Aquapolis
Entei,"Neo Revelation"
Entei,"POP Series 2"
Entei,"Ancient Origins"
Entei,"Ancient Origins"
Entei,"Neo Revelation"
Entei,"Cosmic Eclipse"
Entei,"HGSS Black Star Promos"
Entei,"Wizards Black Star Promos"
Entei,Aquapolis
Entei,"Lost Thunder"
Entei,"Call of Legends"
Entei,"SM Black Star Promos"
Entei,"Battle Styles"
Entei,"Evolving Skies"
"Entei & Raikou LEGEND","HS—Unleashed"
"Entei & Raikou LEGEND","HS—Unleashed"
"Entei V","Brilliant Stars"
"Entei ex","Team Magma vs Team Aqua"
"Entei ★","Unseen Forces"
Entei-EX,"Dark Explorers"
Entei-EX,"Dark Explorers"
Entei-GX,"Shining Legends"
Entei-GX,"Shining Legends"
Entei-GX,"Shining Legends"
Entei-GX,"Shining Legends"
"Erika's Bellsprout","Gym Challenge"
"Erika's Bellsprout","Gym Heroes"
"Erika's Bellsprout","Gym Heroes"
"Erika's Bulbasaur","Gym Challenge"
"Erika's Clefable","Gym Heroes"
"Erika's Clefairy","Gym Heroes"
"Erika's Clefairy","Gym Challenge"
"Erika's Dragonair","Gym Heroes"
"Erika's Dratini","Gym Heroes"
"Erika's Exeggcute","Gym Heroes"
"Erika's Exeggcute","Gym Heroes"
"Erika's Exeggutor","Gym Heroes"
"Erika's Gloom","Gym Heroes"
"Erika's Gloom","Gym Heroes"
"Erika's Ivysaur","Gym Challenge"
"Erika's Jigglypuff","Gym Challenge"
"Erika's Oddish","Gym Heroes"
"Erika's Oddish","Gym Challenge"
"Erika's Oddish","Gym Heroes"
"Erika's Paras","Gym Challenge"
"Erika's Tangela","Gym Heroes"
"Erika's Venusaur","Gym Challenge"
"Erika's Victreebel","Gym Heroes"
"Erika's Vileplume","Gym Heroes"
"Erika's Weepinbell","Gym Heroes"
"Erika's Weepinbell","Gym Heroes"
Escavalier,"Plasma Blast"
Escavalier,"Phantom Forces"
Escavalier,"Crimson Invasion"
Escavalier,"Dark Explorers"
Escavalier,"Noble Victories"
Escavalier,"Darkness Ablaze"
Escavalier,"Unified Minds"
Escavalier,"Brilliant Stars"
Espeon,"Call of Legends"
Espeon,Aquapolis
Espeon,"HS—Undaunted"
Espeon,"Neo Discovery"
Espeon,Sandstorm
Espeon,"Majestic Dawn"
Espeon,"Neo Discovery"
Espeon,Aquapolis
Espeon,"Plasma Freeze"
Espeon,"Dark Explorers"
Espeon,"HS—Undaunted"
Espeon,"Lost Thunder"
Espeon,"BW Black Star Promos"
Espeon,"SWSH Black Star Promos"
"Espeon & Deoxys-GX","Unified Minds"
"Espeon & Deoxys-GX","SM Black Star Promos"
"Espeon E4","Rising Rivals"
"Espeon V","Evolving Skies"
"Espeon V","Evolving Skies"
"Espeon V","Evolving Skies"
"Espeon V","SWSH Black Star Promos"
"Espeon VMAX","Evolving Skies"
"Espeon VMAX","Fusion Strike"
"Espeon ex","Unseen Forces"
"Espeon δ","Delta Species"
"Espeon ★","POP Series 5"
Espeon-EX,BREAKpoint
Espeon-EX,BREAKpoint
Espeon-GX,"SM Black Star Promos"
Espeon-GX,"Sun & Moon"
Espeon-GX,"Shiny Vault"
Espeon-GX,"Sun & Moon"
Espeon-GX,"Sun & Moon"
Espurr,Flashfire
Espurr,"Forbidden Light"
Espurr,"Burning Shadows"
Espurr,BREAKpoint
Espurr,"Unbroken Bonds"
Espurr,Generations
Espurr,"Battle Styles"
Espurr,"Silver Tempest"
"Eternatus V","SWSH Black Star Promos"
"Eternatus V","SWSH Black Star Promos"
"Eternatus V","Darkness Ablaze"
"Eternatus V","Shiny Vault"
"Eternatus V","Lost Origin Trainer Gallery"
"Eternatus VMAX","SWSH Black Star Promos"
"Eternatus VMAX","Darkness Ablaze"
"Eternatus VMAX","Darkness Ablaze"
"Eternatus VMAX","Shiny Vault"
"Eternatus VMAX","Lost Origin Trainer Gallery"
Excadrill,"Dark Explorers"
Excadrill,"Emerging Powers"
Excadrill,"Dark Explorers"
Excadrill,"Emerging Powers"
Excadrill,"Primal Clash"
Excadrill,"Primal Clash"
Excadrill,"Cosmic Eclipse"
Excadrill,"Unified Minds"
Excadrill,"Vivid Voltage"
Excadrill,"Cosmic Eclipse"
Excadrill,"Fusion Strike"
Excadrill-EX,"Legendary Treasures"
Exeggcute,"Ultra Prism"
Exeggcute,"Plasma Freeze"
Exeggcute,"Forbidden Light"
Exeggcute,"Roaring Skies"
Exeggcute,"Vivid Voltage"
Exeggcute,"Team Up"
Exeggcute,"Crimson Invasion"
Exeggcute,"FireRed & LeafGreen"
Exeggcute,"HeartGold & SoulSilver"
Exeggcute,Jungle
Exeggcute,"Neo Destiny"
Exeggcute,"Base Set 2"
Exeggcute,"Unified Minds"
Exeggcute,"Legendary Collection"
Exeggcute,"Mysterious Treasures"
Exeggcute,"Plasma Blast"
Exeggcute,"Legends Awakened"
Exeggcute,Aquapolis
Exeggcute,Aquapolis
Exeggcute,"SM Black Star Promos"
Exeggcute,"Brilliant Stars"
"Exeggcute δ","Holon Phantoms"
Exeggutor,"Roaring Skies"
Exeggutor,"Plasma Freeze"
Exeggutor,"Vivid Voltage"
Exeggutor,Aquapolis
Exeggutor,"FireRed & LeafGreen"
Exeggutor,"Southern Islands"
Exeggutor,"HeartGold & SoulSilver"
Exeggutor,"Legendary Collection"
Exeggutor,"Mysterious Treasures"
Exeggutor,Aquapolis
Exeggutor,"Base Set 2"
Exeggutor,Aquapolis
Exeggutor,Jungle
Exeggutor,"Legends Awakened"
Exeggutor,"Unified Minds"
Exeggutor,"Brilliant Stars"
"Exeggutor δ","Holon Phantoms"
Exploud,Emerald
Exploud,"Hidden Legends"
Exploud,"Great Encounters"
Exploud,"Supreme Victors"
Exploud,"Fates Collide"
Exploud,"Phantom Forces"
Exploud,"Plasma Storm"
Exploud,"Celestial Storm"
Exploud,"Vivid Voltage"
"Exploud ex","Crystal Guardians"
Falinks,"Rebel Clash"
Falinks,"Shiny Vault"
Falinks,"Battle Styles"
Falinks,"Fusion Strike"
Falinks,"Fusion Strike"
Falinks,"Astral Radiance Trainer Gallery"
Falinks,"Lost Origin"
"Falinks V","Rebel Clash"
"Falinks V","Rebel Clash"
"Falinks V","Shiny Vault"
"Fan Rotom","Rising Rivals"
"Fan Rotom","Ultra Prism"
"Farfetch'd","HeartGold & SoulSilver"
"Farfetch'd",Base
"Farfetch'd","FireRed & LeafGreen"
"Farfetch'd","Kalos Starter Set"
"Farfetch'd","Base Set 2"
"Farfetch'd","Hidden Fates"
"Farfetch'd","Secret Wonders"
"Farfetch'd",Stormfront
"Farfetch'd","Neo Revelation"
"Farfetch'd",Evolutions
"Farfetch'd",Skyridge
"Farfetch'd","Boundaries Crossed"
"Farfetch'd",Emerald
"Farfetch'd","Team Up"
"Farfetch'd","Brilliant Stars"
Fearow,"HS—Unleashed"
Fearow,"Expedition Base Set"
Fearow,"FireRed & LeafGreen"
Fearow,"Base Set 2"
Fearow,"Majestic Dawn"
Fearow,Sandstorm
Fearow,Jungle
Fearow,"Legendary Collection"
Fearow,"Expedition Base Set"
Fearow,"XY Black Star Promos"
Fearow,"Roaring Skies"
Fearow,"Phantom Forces"
Fearow,"Sun & Moon"
Fearow,"Unbroken Bonds"
Fearow,"Battle Styles"
"Fearow δ","Crystal Guardians"
Feebas,Flashfire
Feebas,"Dragons Exalted"
Feebas,"Dragon Majesty"
Feebas,"Crimson Invasion"
Feebas,"Primal Clash"
Feebas,"Darkness Ablaze"
Feebas,Emerald
